,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,type
PNOC,0.18531126,0.0,0.08365873,0.0,0.0,0.0,0.07006954,0.0028090642,0.0,0.0,0.0,0.26780993,0.0,0.0,0.0,0.0,0.0,0.0,0.0709498,0.0,0.010729932,0.0,0.0,0.032104313,0.114336744,0.116251215,0.0,0.26619107,0.0,0.077090025,0.0,0.0,0.0,0.0,0.0,0.24215953,0.25198326,0.0,0.13651241,0.0018926621,0.1100707,0.0,0.29934078,0.0,0.0,0.0,0.07535756,0.0,0.23810376,0.0,0.15799631,0.08190515,0.39263538,0.01628609,0.01222181,0.0,0.36021772,0.29052514,0.11194803,0.23222336,0.0,0.0,0.02673553,0.0,0
PNP,0.2047279,0.0,0.2718836,0.0,0.0,0.0,0.19291145,0.0,0.0,0.0,0.0,0.124311596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03369335,0.0,0.040349554,0.0,0.26742396,0.0,0.076666355,0.0,0.15334623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34118766,0.3150232,0.0,0.27124208,0.2922734,0.25727344,0.0,0.17518048,0.0,0.0,0.0,0.11714738,0.0,0.2857153,0.0,0.0,0.0,0.12144628,0.0,0.06345852,0.0,0.1455576,0.21128827,0.0,0.27629834,0.0,0.0,0.0,0.0,0
PNPLA2,0.0,0.0,0.0,0.0,0.0,0.0,0.021425156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009441948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609007,0.34970713,0.0,0.24654767,0.29183003,0.24745981,0.0,0.21288921,0.0,0.0,0.0,0.18273512,0.0,0.3164203,0.017657643,0.0,0.0,0.16562456,0.0,0.061078843,0.0,0.25312698,0.2896529,0.0,0.31495,0.0,0.0,0.0,0.008069011,0
PNPLA6,0.23269214,0.0,0.24362661,0.0,0.0,0.0,0.11641558,0.0,0.0,0.0,0.0,0.123609595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097147204,0.0,0.043157294,0.0,0.22385915,0.0,0.07355537,0.0,0.13693766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34711784,0.32179382,0.0,0.28125823,0.30244935,0.261856,0.0,0.18728949,0.0,0.0,0.0,0.12486278,0.0,0.2940521,0.0,0.0,0.0,0.13381085,0.0,0.05273533,0.0,0.15453242,0.21986157,0.0,0.28082058,0.0,0.0,0.0,0.0,0
PNPLA8,0.2521799,0.0,0.24285491,0.0,0.0,0.0,0.18601856,0.0,0.0,0.0,0.0,0.042048473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08151366,0.0,0.061827064,0.0,0.28348798,0.0,0.05976358,0.0,0.15692583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368209,0.30968767,0.0,0.27466407,0.28885823,0.2528352,0.0,0.18054223,0.0,0.0,0.0,0.11681484,0.0,0.28658944,0.0,0.0,0.0,0.12693495,0.0,0.05528814,0.0,0.14842898,0.21029136,0.0,0.2758056,0.0,0.0,0.0,0.0,0
PNPO,0.28426227,0.0,0.13629237,0.0,0.0,0.0,0.18298745,0.0,0.0,0.0,0.0,0.050920017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060290948,0.0,0.057297923,0.0,0.33950236,0.0,0.12309499,0.0,0.21658503,0.0,0.0,0.011932098,0.0,0.0,0.0,0.0,0.32864,0.29914865,0.0,0.26349086,0.28360853,0.24550596,0.0,0.17290883,0.0,0.0,0.0,0.1240906,0.0,0.27524623,0.0,0.0,0.0,0.12106017,0.0,0.049904972,0.0,0.14540549,0.20348822,0.0,0.2679125,0.0,0.0,0.0,0.0,0
PNPT1,0.25766006,0.0,0.3370538,0.1144885,0.0,0.0,0.24553493,0.0,0.0,0.0,0.0,0.019608283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11155593,0.0,0.10835503,0.0,0.2554249,0.0,0.07734641,0.0,0.117001854,0.0,0.0,0.0,0.0,0.0,0.0,0.006738397,0.3253133,0.29624975,0.0,0.24792977,0.2767256,0.2570617,0.0,0.15105693,0.0,0.0,0.0,0.09519333,0.0,0.27552578,0.0,0.0,0.0,0.087656684,0.0,0.07458338,0.0,0.13374025,0.19392172,0.0,0.2506422,0.0,0.0,0.0,0.0027958679,0
PNRC2,0.0,0.0,0.0,0.12921627,0.08001501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4262129,0.33062768,0.0,0.3113616,0.3041499,0.2173863,0.0,0.24418814,0.028877392,0.0,0.026770428,0.054608013,0.0,0.34270194,0.009853352,0.0,0.0,0.19306414,0.05897544,0.029764924,0.0,0.25454363,0.33853957,0.0,0.21558574,0.0,0.0,0.0,0.0,0
POC5,0.30914715,0.0,0.23627712,0.0,0.0,0.0,0.08892183,0.0,0.0,0.0,0.0,0.14872323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14086746,0.0,0.13026235,0.0,0.21310826,0.0,0.06841995,0.0,0.1635908,0.0,0.0,0.014180533,0.0,0.0,0.0,0.0,0.3350758,0.30681732,0.0,0.26740363,0.29076353,0.2607999,0.0,0.16742918,0.0,0.0,0.0,0.11358884,0.0,0.28211403,0.0,0.0,0.0,0.11010699,0.0,0.062498987,0.0,0.14719966,0.20853506,0.0,0.26929396,0.0,0.0,0.0,0.0,0
PODXL,0.15363531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14532992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07457551,0.086386904,0.0,0.0,0.0,0.08910312,0.0,0.0,0.0,0.0,0.31987044,0.26358214,0.0,0.31483653,0.24113406,0.2730093,0.0,0.3185617,0.0,0.0,0.18597947,0.1335534,0.0,0.26653305,0.0,0.0,0.0,0.23236907,0.0,0.08189723,0.0,0.26786226,0.25716478,0.0,0.32739085,0.0,0.0,0.0,0.0,0
PODXL2,0.20413001,0.0,0.1824741,0.0,0.0,0.0,0.15939817,0.0,0.0,0.0,0.0,0.2005543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04577002,0.0,0.13058136,0.042603847,0.32378155,0.0,0.11050076,0.0,0.12177539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33707073,0.30578783,0.0,0.27099863,0.28645688,0.25149482,0.0,0.17501643,0.0,0.0,0.0,0.1151462,0.0,0.28393027,0.0,0.0,0.0,0.121890575,0.0,0.05504321,0.0,0.14474724,0.21050505,0.0,0.27026162,0.0,0.0,0.0,0.0,0
POFUT1,0.15950242,0.0,0.28338167,0.0,0.0,0.0,0.1782845,0.0,0.0,0.0,0.0,0.15929095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063213564,0.0,0.079109386,0.0066277045,0.22058553,0.0,0.14465953,0.0,0.11752693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34533468,0.32049128,0.0,0.27284566,0.29697737,0.26546896,0.0,0.1750307,0.0,0.0,0.0,0.11042816,0.0,0.29287428,0.0,0.0,0.0,0.11688288,0.0,0.06775127,0.0,0.1428228,0.21041198,0.0,0.27710295,0.0,0.0,0.0,0.0,0
POGK,0.19682935,0.0,0.28583696,0.0,0.0,0.0,0.2017378,0.0,0.0,0.0,0.0,0.037064567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14886118,0.0,0.1128921,0.0,0.25129583,0.0,0.09339248,0.0,0.1480934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33554974,0.3087158,0.0,0.2696349,0.29039544,0.2551563,0.0,0.17699772,0.0,0.0,0.0,0.113246396,0.0,0.2839611,0.0,0.0,0.0,0.118874066,0.0,0.05778995,0.0,0.14207436,0.2089752,0.0,0.26949266,0.0,0.0,0.0,0.0,0
POGZ,0.23162845,0.0,0.094226964,0.0,0.0,0.0,0.06941757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15741313,0.0,0.07861193,0.0,0.014213064,0.038668875,0.0,0.0,0.0,0.0,0.27840117,0.318657,0.0,0.30639556,0.33532327,0.1536857,0.0,0.23669656,0.0,0.0,0.025129456,0.10568941,0.0,0.27882576,0.0,0.0,0.0,0.1767932,0.05823505,0.112232424,0.0,0.29289508,0.3229874,0.0,0.3287604,0.0,0.0,0.0,0.0,0
POLA1,0.0,0.0,0.007118266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491475,0.0,0.046830166,0.0,0.12201701,0.0,0.015163006,0.0,0.0,0.0,0.0,0.0,0.28204685,0.37188625,0.0,0.26784134,0.3832488,0.102692306,0.0,0.24996114,0.0,0.0,0.0048774043,0.2009406,0.0,0.29822397,0.0,0.0,0.0,0.21179537,0.15815663,0.0,0.0,0.24016717,0.2747242,0.0,0.3711673,0.0,0.0,0.0,0.0,0
POLA2,0.21717538,0.0,0.28702492,0.0,0.0,0.0,0.1424431,0.0,0.0,0.0,0.0,0.15126678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07496429,0.0,0.07167292,0.0,0.16606227,0.0,0.123986825,0.0,0.23088157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34055686,0.3094974,0.0,0.26952055,0.2925058,0.26221865,0.0,0.16923547,0.0,0.0,0.0,0.11388242,0.0,0.28913215,0.0,0.0,0.0,0.10910147,0.0,0.060688023,0.0,0.14669198,0.21204641,0.0,0.2725153,0.0,0.0,0.0,0.0,0
POLB,0.25085315,0.0,0.22548068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12363392,0.0,0.012901066,0.0,0.11257038,0.0,0.0,0.0,0.11901109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872753,0.27016196,0.0,0.29164493,0.26121998,0.25794607,0.0,0.23237512,0.0,0.0,0.0,0.15749134,0.0,0.30196434,0.0,0.0,0.0,0.19254918,0.0,0.088569015,0.0,0.2309895,0.24631324,0.0,0.26872858,0.0,0.0,0.0,0.0,0
POLD1,0.23454048,0.0,0.24814469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10186126,0.0,0.040574484,0.0,0.121639244,0.0,0.0,0.0,0.13710491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31402555,0.29028416,0.0,0.32243946,0.3150206,0.191141,0.0,0.25802422,0.0,0.0,0.0,0.13733621,0.0,0.32889974,0.0,0.0,0.0,0.22328112,0.014489153,0.034443125,0.0,0.18002988,0.29087088,0.0,0.2308722,0.0,0.0,0.0,0.0,0
POLD2,0.21189636,0.0,0.09955176,0.10141037,0.0,0.0,0.16028841,0.0,0.0,0.0,0.0,0.08733253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17763944,0.0,0.13826738,0.0,0.16940327,0.0,0.041537963,0.0,0.09845791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38946941,0.25564846,0.0,0.31844395,0.25320727,0.23473893,0.0,0.22854795,0.0,0.0,0.0,0.1428909,0.0,0.27759987,0.0,0.0,0.0,0.20367646,0.0,0.021345904,0.0,0.21806896,0.2669372,0.0,0.25033402,0.0,0.0,0.0,0.0,0
POLD3,0.027665602,0.0,0.13381194,0.06292478,0.0,0.0,0.06477327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118935846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40074018,0.25830442,0.0,0.33469608,0.26217246,0.21408047,0.0,0.28174996,0.0,0.0,0.023732107,0.25617653,0.0,0.26750922,0.0,0.0,0.0,0.29504907,0.0369434,0.0,0.0,0.25655022,0.24496786,0.0,0.27156615,0.0,0.0,0.0,0.0,0
POLD4,0.36207294,0.0,0.372898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807112,0.0,0.0,0.0,0.1048996,0.0,0.0,0.0,0.2503624,0.0,0.18341678,0.0,0.0,0.0,0.0,0.0,0.080657214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938479,0.2688131,0.0,0.23147844,0.25326675,0.22397153,0.0,0.15010962,0.0,0.0,0.0,0.09650006,0.0,0.24902566,0.0,0.0,0.0,0.09559229,0.0,0.05756647,0.0,0.12511915,0.1831422,0.0,0.23498034,0.0,0.0,0.0,0.0,0
POLDIP2,0.3790388,0.0,0.18976177,0.064282104,0.0,0.0,0.09570492,0.0,0.0,0.0,0.0,0.08598375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15698273,0.0,0.10709773,0.0,0.14021425,0.0,0.101831645,0.0,0.21982156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33050963,0.3007333,0.0,0.26544347,0.28595486,0.25125983,0.0,0.17049643,0.0,0.0,0.0,0.117532164,0.0,0.27795392,0.0,0.0,0.0,0.11714713,0.0,0.05583311,0.0,0.14220692,0.20628457,0.0,0.2652797,0.0,0.0,0.0,0.0,0
POLDIP3,0.08190413,0.0,0.0,0.0,0.0,0.0,0.02728173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627873,0.3418998,0.0,0.31455657,0.33422184,0.1841823,0.0,0.29470998,0.0,0.0,0.0,0.1551051,0.0,0.32508722,0.0,0.0,0.0,0.2403789,0.041887447,0.0,0.0,0.2494381,0.26762325,0.0,0.29915297,0.0,0.0,0.0,0.0,0
POLE,0.28419346,0.0,0.30526766,0.0,0.0,0.0,0.14031257,0.0,0.0,0.0,0.0,0.08328204,0.0,0.0,0.0,0.053010117,0.0,0.0,0.0,0.19229417,0.0,0.16016214,0.042475853,0.22775398,0.0,0.021297744,0.0,0.010240346,0.0,0.11500986,0.0,0.0,0.0,0.0,0.0,0.30139902,0.2577076,0.0,0.30186233,0.27450693,0.22390968,0.0,0.20311247,0.0,0.0,0.0,0.109831706,0.0,0.28618565,0.0,0.0,0.0,0.17361614,0.012228352,0.09995812,0.0,0.13676548,0.21113494,0.0,0.23209898,0.0,0.0,0.0,0.0,0
POLE2,0.36235422,0.0,0.18911657,0.0,0.0,0.0,0.13695513,0.0,0.0,0.0,0.0,0.101898015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17310244,0.0,0.059003115,0.0,0.19187894,0.0,0.10369981,0.0,0.22019368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354203,0.30262408,0.0,0.25743425,0.28380978,0.2579667,0.0,0.16170311,0.0,0.0,0.0,0.10549139,0.0,0.2782791,0.0,0.0,0.0,0.10067422,0.0,0.066541076,0.0,0.13489161,0.20556253,0.0,0.25904933,0.0,0.0,0.0,0.0,0
POLE3,0.0,0.0,0.011469573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3860155,0.2687476,0.0,0.32216483,0.25867787,0.20970191,0.0,0.30476245,0.0,0.0,0.038056474,0.19948635,0.0,0.26401338,0.0,0.0,0.0,0.30048507,0.095493905,0.0,0.0,0.3074714,0.27684575,0.0,0.29922742,0.0,0.0,0.0,0.0,0
POLG,0.36079916,0.0,0.16208391,0.086516224,0.0,0.0,0.15444912,0.0,0.0,0.0,0.0,0.10691671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20199883,0.0,0.14288309,0.0,0.17851517,0.0,0.11596458,0.0,0.2291782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31996608,0.29456532,0.0,0.2609097,0.2765238,0.24046911,0.0,0.1655007,0.0,0.0,0.0,0.10486735,0.0,0.2663215,0.0,0.0,0.0,0.114125505,0.0,0.062340867,0.0,0.13498153,0.19377205,0.0,0.2611887,0.0,0.0,0.0,0.0,0
POLH,0.0,0.0,0.11271992,0.025026644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35336775,0.28524894,0.0,0.3223906,0.34536266,0.0973649,0.0,0.299048,0.0,0.0,0.050231304,0.19273376,0.0,0.29325646,0.0,0.0,0.0,0.26947758,0.106882125,0.0,0.0,0.2816118,0.30692035,0.0,0.27403548,0.0,0.0,0.0,0.0,0
POLI,0.0,0.0,0.3377283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491407,0.0,0.0,0.0,0.19387302,0.0,0.0,0.0,0.16095482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333808,0.27606943,0.0,0.31273505,0.3041612,0.20866643,0.0,0.2610439,0.0,0.0,0.0,0.15001482,0.0,0.29335845,0.0,0.0,0.0,0.19546591,0.0,0.056984823,0.0,0.20282392,0.2695436,0.0,0.245555,0.0,0.0,0.0,0.0,0
POLK,0.09083982,0.0,0.18448539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103811584,0.0,0.0,0.0,0.16860697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38629237,0.30979186,0.0,0.3203528,0.33781937,0.20958474,0.0,0.24771973,0.0,0.0,0.0,0.17596053,0.0,0.28928974,0.0,0.0,0.0,0.1940027,0.0,0.0,0.0,0.20986375,0.26642695,0.0,0.2897635,0.0,0.0,0.0,0.0,0
POLL,0.2611724,0.0,0.20175686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020206969,0.0,0.0,0.0,0.0,0.0,0.0,0.062225543,0.0,0.064434126,0.0,0.10560618,0.0,0.0,0.0,0.22457278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29649454,0.25058538,0.0,0.3419753,0.2771401,0.12960334,0.0,0.29228872,0.0,0.0,0.020490479,0.16137409,0.0,0.2994153,0.0,0.0,0.0,0.26586035,0.056654733,0.0177482,0.0,0.2076871,0.30855626,0.0,0.2147694,0.0,0.0,0.0,0.0,0
POLN,0.0,0.0,0.128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38135797,0.30931947,0.0,0.3399786,0.38856256,0.076784395,0.0,0.29250962,0.0,0.0,0.0,0.19110858,0.0,0.26116976,0.0,0.0,0.0,0.25235236,0.07683287,0.0,0.0,0.22405276,0.30661625,0.0,0.25649753,0.0,0.0,0.0,0.0,0
POLR1A,0.0,0.0,0.17538287,0.0,0.0,0.0,0.23433706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13700566,0.0,0.0,0.0,0.12289959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38080743,0.2956999,0.0,0.30214757,0.27688876,0.21386923,0.0,0.27116835,0.0,0.0,0.053577673,0.14421256,0.0,0.272648,0.0,0.0,0.0,0.19225426,0.056656323,0.10280648,0.0,0.25311896,0.25357494,0.0,0.2892257,0.0,0.0,0.0,0.0,0
POLR1B,0.34357888,0.0,0.1932549,0.06580322,0.0,0.0,0.11249256,0.0,0.0,0.0,0.0,0.08155487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17736527,0.0,0.11202907,0.0,0.1431632,0.0,0.120291,0.0,0.17135188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33061728,0.3093726,0.0,0.2746108,0.2896747,0.25084797,0.0,0.18240644,0.0,0.0,0.0,0.116999924,0.0,0.28037414,0.0,0.0,0.0,0.1310671,0.0,0.05515598,0.0,0.14795333,0.20796302,0.0,0.27283242,0.0,0.0,0.0,0.0,0
POLR1C,0.0,0.0,0.0,0.1587226,0.0,0.0,0.097078435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05535878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34128228,0.2832989,0.0,0.30959755,0.23616396,0.16420767,0.0,0.27514648,0.0,0.0,0.09224796,0.16711059,0.0,0.2641037,0.0,0.0,0.0,0.29108557,0.16248298,0.0,0.0,0.3007005,0.33006173,0.0,0.30759245,0.0,0.0,0.0,0.0,0
POLR1D,0.35746804,0.0,0.1518481,0.0,0.0,0.0,0.13475062,0.0,0.0,0.0,0.0,0.018155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18439679,0.0,0.03310911,0.0,0.16316603,0.0,0.087281704,0.0,0.06427046,0.0,0.0,0.11374597,0.0,0.0,0.0,0.0,0.32382578,0.34087923,0.0,0.28347266,0.3198956,0.20780727,0.0,0.17510977,0.0,0.0,0.0,0.10651115,0.0,0.28187108,0.0,0.0,0.0,0.12239739,0.0,0.033623453,0.0,0.15347193,0.24069135,0.0,0.27976835,0.0,0.0,0.0,0.0,0
POLR1E,0.119665846,0.0,0.21248865,0.0,0.0,0.0,0.082238175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15977594,0.0,0.0,0.0,0.16421676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35249135,0.36141214,0.0,0.3092794,0.33305293,0.22680889,0.0,0.19693929,0.0037200057,0.0,0.0,0.10439885,0.0,0.311588,0.0,0.0,0.0,0.1363445,0.0,0.04055975,0.0,0.20947033,0.2725921,0.0,0.28840372,0.0,0.0,0.0,0.0,0
POLR2A_gm,0.0,0.0,0.0,0.0,0.037115652,0.0,0.0,0.0,0.0281766,0.08362759,0.0,0.0,0.0,0.0,0.0,0.055822007,0.0,0.0,0.06271207,0.052535415,0.0,0.0,0.0,0.0,0.11035021,0.0,0.0,0.0,0.076634124,0.010019209,0.0,0.0690661,0.0,0.0,0.0,0.27819732,0.29227626,0.061443154,0.2958555,0.31683323,0.21908496,0.0,0.16197646,0.0,0.0,0.20507914,0.07737619,0.0,0.27425873,0.0,0.08502635,0.0,0.17208207,0.17959796,0.38806376,0.0,0.28781053,0.16186519,0.08141292,0.2612772,0.0,0.049806975,0.0,0.0,2
POLR2A_k,0.13569973,0.0,0.052621264,0.0,0.0,0.0,0.015204724,0.0,0.0,0.0,0.0,0.010977201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024310779,0.0,0.0,0.0,0.0,0.0,0.11241037,0.0,0.0,0.0,0.0,0.0,0.29838505,0.26512077,0.025347833,0.3221708,0.21172152,0.36815867,0.10395772,0.3170572,0.0,0.0,0.25468874,0.14368266,0.0,0.15758125,0.0,0.13744433,0.0,0.12299785,0.36447006,0.13786438,0.0,0.12881781,0.15138018,0.103225484,0.24667978,0.0,0.026412232,0.049427,0.0,1
POLR2AphosphoS2_gm,0.0,0.0,0.0,0.0,0.035734072,0.0,0.0,0.0,0.042584088,0.08584061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534515,0.07267954,0.0,0.0,0.0,0.0,0.18156768,0.0023796586,0.0,0.0,0.09946764,0.0,0.0,0.11238093,0.0,0.0,0.0,0.27720812,0.2761496,0.04723441,0.2881852,0.29449514,0.18691725,0.0,0.14430708,0.0,0.0,0.18866603,0.07445184,0.0,0.28751755,0.0,0.0828174,0.0,0.17668353,0.17448841,0.40892997,0.0,0.30137143,0.1565082,0.04760062,0.24638236,0.0,0.030948594,0.0,0.0,2
POLR2AphosphoS2_k,0.32880428,0.0,0.09875611,0.0,0.0,0.0,0.0,0.0,0.0,0.21690123,0.0,0.22527778,0.0,0.0,0.0,0.0,0.0,0.0,0.14466792,0.2100323,0.0,0.04229183,0.0,0.0,0.18976255,0.049215596,0.0,0.0,0.015479435,0.27962562,0.05591858,0.3059691,0.0,0.0,0.0,0.16354965,0.17033811,0.055985734,0.18243566,0.13388076,0.28749877,0.14186287,0.18128374,0.0,0.0,0.24161746,0.00027843495,0.0,0.10720196,0.0,0.08962532,0.0,0.0,0.26323128,0.28529862,0.0,0.029495161,0.066003196,0.050679147,0.10389634,0.06452117,0.0,0.082523495,0.0,1
POLR2AphosphoS5_gm,0.0,0.0,0.0,0.0,0.06530931,0.0,0.019555146,0.0,0.036124323,0.07101849,0.0,0.0,0.0,0.0,0.0,0.075710304,0.033290002,0.029231027,0.10148988,0.0062946766,0.0,0.0,0.0,0.0,0.13239792,0.05974079,0.0,0.0,0.0703119,0.0,0.0,0.0,0.0,0.0,0.0,0.27167675,0.27938858,0.040519994,0.28275967,0.305977,0.17963986,0.0,0.15224929,0.0,0.0,0.16765799,0.06889653,0.0,0.29827607,0.0,0.07587779,0.0,0.18843642,0.1665865,0.42882136,0.0,0.3071351,0.15091802,0.03133359,0.26271346,0.0,0.023589548,0.0,0.0,2
POLR2AphosphoS5_k,0.45265356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908661,0.00040369522,0.0,0.0,0.08459011,0.07509571,0.14171237,0.19669902,0.0,0.0,0.21376532,0.022205353,0.0,0.13523754,0.1369542,0.0,0.0,0.0,0.23315783,0.32665136,0.20479465,0.0,0.0,0.0,0.099435665,0.13350096,0.039864946,0.14900823,0.10290759,0.27664718,0.12847638,0.14880829,0.0,0.0,0.20014463,0.0,0.0,0.065484256,0.0,0.083453804,0.0,0.0,0.22212349,0.24289338,0.0,0.00904115,0.025901986,0.030629128,0.09052966,0.05970369,0.0,0.048176013,0.0,1
POLR2B,0.0,0.0,0.19805047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07812926,0.0,0.07338595,0.0,0.0,0.0,0.0,0.0,0.33166182,0.24582954,0.0,0.3771141,0.34698838,0.15481298,0.0,0.323872,0.0,0.0,0.1155473,0.12008093,0.0,0.20905437,0.0,0.0,0.0,0.27956745,0.16048646,0.057919107,0.0,0.2823257,0.24769387,0.0,0.25995305,0.0,0.0,0.0,0.0,0
POLR2C,0.0,0.0,0.00516536,0.0,0.0,0.0,0.121445596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001292155,0.0,0.06720368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33838162,0.2592943,0.0,0.35711536,0.2730491,0.18004407,0.0,0.33387485,0.0,0.0,0.14864974,0.17325819,0.0,0.22281675,0.0,0.0,0.0,0.28102595,0.12011014,0.08715897,0.0,0.30930558,0.2723272,0.0,0.28355244,0.0,0.0,0.0,0.0,0
